"station","year","julian day","hour","avg temp deg C"
"unknown station",2005,203,100,19.070
"unknown station",2005,203,200,18.290
"unknown station",2005,203,300,17.620
"unknown station",2005,203,400,17.260
"unknown station",2005,203,500,16.920
"unknown station",2005,203,600,16.960
"unknown station",2005,203,700,18.050
"unknown station",2005,203,800,21.440
"unknown station",2005,203,900,24.950
"unknown station",2005,203,1000,27.110
"unknown station",2005,203,1100,28.840
"unknown station",2005,203,1200,28.300
"unknown station",2005,203,1300,29.900
"unknown station",2005,203,1400,30.220
"unknown station",2005,203,1500,30.450
"unknown station",2005,203,1600,29.700
"unknown station",2005,203,1700,30.130
"unknown station",2005,203,1800,27.740
"unknown station",2005,203,1900,24.460
"unknown station",2005,203,2000,22.460
"unknown station",2005,203,2100,21.470
"unknown station",2005,203,2200,20.950
"unknown station",2005,203,2300,20.220
"unknown station",2005,203,2400,19.620
"unknown station",2005,204,100,18.820
"unknown station",2005,204,200,18.330
"unknown station",2005,204,300,18.140
"unknown station",2005,204,400,18.000
"unknown station",2005,204,500,18.000
"unknown station",2005,204,600,18.360
"unknown station",2005,204,700,19.060
"unknown station",2005,204,800,20.350
"unknown station",2005,204,900,22.690
"unknown station",2005,204,1000,23.920
"unknown station",2005,204,1100,24.680
"unknown station",2005,204,1200,25.650
"unknown station",2005,204,1300,26.380
"unknown station",2005,204,1400,26.930
"unknown station",2005,204,1500,27.560
"unknown station",2005,204,1600,27.370
"unknown station",2005,204,1700,27.500
"unknown station",2005,204,1800,26.330
"unknown station",2005,204,1900,22.740
"unknown station",2005,204,2000,19.660
"unknown station",2005,204,2100,18.080
"unknown station",2005,204,2200,17.390
"unknown station",2005,204,2300,16.740
"unknown station",2005,204,2400,16.370
"unknown station",2005,205,100,16.410
"unknown station",2005,205,200,16.280
"unknown station",2005,205,300,15.630
"unknown station",2005,205,400,14.670
"unknown station",2005,205,500,14.640
"unknown station",2005,205,600,14.530
"unknown station",2005,205,700,15.710
"unknown station",2005,205,800,19.350
"unknown station",2005,205,900,22.400
"unknown station",2005,205,1000,25.010
"unknown station",2005,205,1100,26.590
"unknown station",2005,205,1200,27.630
"unknown station",2005,205,1300,28.970
"unknown station",2005,205,1400,28.970
"unknown station",2005,205,1500,29.560
"unknown station",2005,205,1600,29.670
"unknown station",2005,205,1700,28.910
"unknown station",2005,205,1800,26.690
"unknown station",2005,205,1900,23.270
"unknown station",2005,205,2000,22.670
"unknown station",2005,205,2100,23.260
"unknown station",2005,205,2200,23.530
"unknown station",2005,205,2300,23.190
"unknown station",2005,205,2400,23.210
"unknown station",2005,206,100,23.590
"unknown station",2005,206,200,23.620
"unknown station",2005,206,300,23.320
"unknown station",2005,206,400,22.820
"unknown station",2005,206,500,22.780
"unknown station",2005,206,600,22.470
"unknown station",2005,206,700,22.140
"unknown station",2005,206,800,22.480
"unknown station",2005,206,900,22.550
"unknown station",2005,206,1000,23.150
"unknown station",2005,206,1100,24.860
"unknown station",2005,206,1200,26.450
"unknown station",2005,206,1300,28.400
"unknown station",2005,206,1400,29.900
"unknown station",2005,206,1500,31.350
"unknown station",2005,206,1600,31.570
"unknown station",2005,206,1700,31.030
"unknown station",2005,206,1800,28.990
"unknown station",2005,206,1900,24.280
"unknown station",2005,206,2000,22.290
"unknown station",2005,206,2100,21.120
"unknown station",2005,206,2200,20.650
"unknown station",2005,206,2300,20.130
"unknown station",2005,206,2400,19.670
"unknown station",2005,207,100,18.690
"unknown station",2005,207,200,17.590
"unknown station",2005,207,300,17.000
"unknown station",2005,207,400,16.630
"unknown station",2005,207,500,16.290
"unknown station",2005,207,600,16.510
"unknown station",2005,207,700,18.160
"unknown station",2005,207,800,22.080
"unknown station",2005,207,900,26.220
"unknown station",2005,207,1000,27.960
"unknown station",2005,207,1100,30.670
"unknown station",2005,207,1200,32.350
"unknown station",2005,207,1300,33.300
"unknown station",2005,207,1400,34.210
"unknown station",2005,207,1500,34.900
"unknown station",2005,207,1600,34.330
"unknown station",2005,207,1700,32.450
"unknown station",2005,207,1800,29.630
"unknown station",2005,207,1900,26.830
"unknown station",2005,207,2000,26.320
"unknown station",2005,207,2100,27.910
"unknown station",2005,207,2200,28.350
"unknown station",2005,207,2300,28.650
"unknown station",2005,207,2400,27.620
"unknown station",2005,208,100,26.110
"unknown station",2005,208,200,25.140
"unknown station",2005,208,300,24.540
"unknown station",2005,208,400,24.050
"unknown station",2005,208,500,23.800
"unknown station",2005,208,600,23.630
"unknown station",2005,208,700,24.500
"unknown station",2005,208,800,25.930
"unknown station",2005,208,900,27.800
"unknown station",2005,208,1000,30.440
"unknown station",2005,208,1100,32.490
"unknown station",2005,208,1200,33.700
"unknown station",2005,208,1300,34.490
"unknown station",2005,208,1400,34.970
"unknown station",2005,208,1500,33.290
"unknown station",2005,208,1600,33.150
"unknown station",2005,208,1700,25.000
"unknown station",2005,208,1800,23.970
"unknown station",2005,208,1900,23.330
"unknown station",2005,208,2000,22.260
"unknown station",2005,208,2100,21.240
"unknown station",2005,208,2200,20.120
"unknown station",2005,208,2300,20.020
"unknown station",2005,208,2400,19.310
"unknown station",2005,209,100,18.820
"unknown station",2005,209,200,18.500
"unknown station",2005,209,300,17.870
"unknown station",2005,209,400,17.630
"unknown station",2005,209,500,18.040
"unknown station",2005,209,600,18.140
"unknown station",2005,209,700,18.180
"unknown station",2005,209,800,19.210
"unknown station",2005,209,900,20.010
"unknown station",2005,209,1000,21.330
"unknown station",2005,209,1100,22.660
"unknown station",2005,209,1200,23.850
"unknown station",2005,209,1300,25.010
"unknown station",2005,209,1400,25.720
"unknown station",2005,209,1500,26.230
"unknown station",2005,209,1600,26.330
"unknown station",2005,209,1700,25.810
"unknown station",2005,209,1800,25.090
"unknown station",2005,209,1900,22.140
"unknown station",2005,209,2000,20.090
"unknown station",2005,209,2100,19.200
"unknown station",2005,209,2200,17.800
"unknown station",2005,209,2300,17.700
"unknown station",2005,209,2400,18.040
"unknown station",2005,210,100,18.150
"unknown station",2005,210,200,17.870
"unknown station",2005,210,300,17.000
"unknown station",2005,210,400,16.220
"unknown station",2005,210,500,16.090
"unknown station",2005,210,600,16.180
"unknown station",2005,210,700,17.270
"unknown station",2005,210,800,19.050
"unknown station",2005,210,900,21.720
"unknown station",2005,210,1000,23.820
"unknown station",2005,210,1100,25.830
"unknown station",2005,210,1200,27.590
"unknown station",2005,210,1300,27.880
"unknown station",2005,210,1400,28.220
"unknown station",2005,210,1500,28.940
"unknown station",2005,210,1600,26.630
"unknown station",2005,210,1700,25.960
"unknown station",2005,210,1800,25.790
"unknown station",2005,210,1900,23.590
"unknown station",2005,210,2000,21.930
"unknown station",2005,210,2100,21.410
"unknown station",2005,210,2200,21.190
"unknown station",2005,210,2300,20.470
"unknown station",2005,210,2400,19.680
"unknown station",2005,211,100,19.160
"unknown station",2005,211,200,18.500
"unknown station",2005,211,300,17.730
"unknown station",2005,211,400,17.120
"unknown station",2005,211,500,16.660
"unknown station",2005,211,600,16.490
"unknown station",2005,211,700,16.910
"unknown station",2005,211,800,19.460
"unknown station",2005,211,900,22.510
"unknown station",2005,211,1000,24.870
"unknown station",2005,211,1100,26.450
"unknown station",2005,211,1200,27.590
"unknown station",2005,211,1300,28.700
"unknown station",2005,211,1400,29.800
"unknown station",2005,211,1500,29.950
"unknown station",2005,211,1600,29.680
"unknown station",2005,211,1700,27.090
"unknown station",2005,211,1800,26.970
"unknown station",2005,211,1900,23.780
"unknown station",2005,211,2000,22.980
"unknown station",2005,211,2100,22.660
"unknown station",2005,211,2200,21.490
"unknown station",2005,211,2300,20.570
"unknown station",2005,211,2400,19.750
"unknown station",2005,212,100,19.040
"unknown station",2005,212,200,19.010
"unknown station",2005,212,300,18.690
"unknown station",2005,212,400,18.440
"unknown station",2005,212,500,17.950
"unknown station",2005,212,600,17.740
"unknown station",2005,212,700,19.360
"unknown station",2005,212,800,21.840
"unknown station",2005,212,900,23.880
"unknown station",2005,212,1000,25.370
"unknown station",2005,212,1100,27.410
"unknown station",2005,212,1200,28.440
"unknown station",2005,212,1300,28.710
"unknown station",2005,212,1400,28.590
"unknown station",2005,212,1500,28.540
"unknown station",2005,212,1600,26.930
"unknown station",2005,212,1700,26.660
"unknown station",2005,212,1800,25.180
"unknown station",2005,212,1900,23.720
"unknown station",2005,212,2000,22.800
"unknown station",2005,212,2100,22.810
"unknown station",2005,212,2200,22.130
"unknown station",2005,212,2300,21.440
"unknown station",2005,212,2400,19.980
"unknown station",2005,213,100,18.610
"unknown station",2005,213,200,17.980
"unknown station",2005,213,300,17.910
"unknown station",2005,213,400,17.860
"unknown station",2005,213,500,18.460
"unknown station",2005,213,600,19.210
"unknown station",2005,213,700,20.580
"unknown station",2005,213,800,21.990
"unknown station",2005,213,900,23.300
"unknown station",2005,213,1000,24.840
"unknown station",2005,213,1100,26.440
"unknown station",2005,213,1200,26.750
"unknown station",2005,213,1300,27.700
"unknown station",2005,213,1400,29.950
"unknown station",2005,213,1500,30.180
"unknown station",2005,213,1600,30.770
"unknown station",2005,213,1700,30.130
"unknown station",2005,213,1800,28.260
"unknown station",2005,213,1900,25.370
"unknown station",2005,213,2000,24.810
"unknown station",2005,213,2100,25.740
"unknown station",2005,213,2200,25.430
"unknown station",2005,213,2300,25.350
"unknown station",2005,213,2400,24.960
"unknown station",2005,214,100,24.740
"unknown station",2005,214,200,24.800
"unknown station",2005,214,300,23.300
"unknown station",2005,214,400,21.820
"unknown station",2005,214,500,21.240
"unknown station",2005,214,600,21.470
"unknown station",2005,214,700,22.150
"unknown station",2005,214,800,24.480
"unknown station",2005,214,900,26.650
"unknown station",2005,214,1000,27.910
"unknown station",2005,214,1100,28.440
"unknown station",2005,214,1200,30.350
"unknown station",2005,214,1300,30.680
"unknown station",2005,214,1400,31.260
"unknown station",2005,214,1500,31.930
"unknown station",2005,214,1600,32.230
"unknown station",2005,214,1700,31.670
"unknown station",2005,214,1800,29.850
"unknown station",2005,214,1900,25.620
"unknown station",2005,214,2000,23.910
"unknown station",2005,214,2100,22.960
"unknown station",2005,214,2200,22.250
"unknown station",2005,214,2300,21.640
"unknown station",2005,214,2400,20.250
"unknown station",2005,215,100,20.060
"unknown station",2005,215,200,19.460
"unknown station",2005,215,300,19.290
"unknown station",2005,215,400,18.450
"unknown station",2005,215,500,17.930
"unknown station",2005,215,600,18.120
"unknown station",2005,215,700,19.170
"unknown station",2005,215,800,22.140
"unknown station",2005,215,900,25.670
"unknown station",2005,215,1000,28.050
"unknown station",2005,215,1100,30.400
"unknown station",2005,215,1200,32.080
"unknown station",2005,215,1300,32.640
"unknown station",2005,215,1400,34.290
"unknown station",2005,215,1500,34.700
"unknown station",2005,215,1600,34.660
"unknown station",2005,215,1700,32.760
"unknown station",2005,215,1800,31.240
"unknown station",2005,215,1900,26.570
"unknown station",2005,215,2000,24.900
"unknown station",2005,215,2100,23.750
"unknown station",2005,215,2200,22.930
"unknown station",2005,215,2300,22.360
"unknown station",2005,215,2400,22.080
"unknown station",2005,216,100,21.690
"unknown station",2005,216,200,21.250
"unknown station",2005,216,300,20.560
"unknown station",2005,216,400,20.370
"unknown station",2005,216,500,20.000
"unknown station",2005,216,600,19.950
"unknown station",2005,216,700,20.980
"unknown station",2005,216,800,23.690
"unknown station",2005,216,900,26.540
"unknown station",2005,216,1000,28.670
"unknown station",2005,216,1100,30.450
"unknown station",2005,216,1200,32.180
"unknown station",2005,216,1300,33.480
"unknown station",2005,216,1400,33.950
"unknown station",2005,216,1500,34.460
"unknown station",2005,216,1600,34.320
"unknown station",2005,216,1700,31.900
"unknown station",2005,216,1800,30.380
"unknown station",2005,216,1900,28.950
"unknown station",2005,216,2000,28.050
"unknown station",2005,216,2100,27.130
"unknown station",2005,216,2200,26.980
"unknown station",2005,216,2300,26.790
"unknown station",2005,216,2400,26.180
"unknown station",2005,217,100,25.520
"unknown station",2005,217,200,24.450
"unknown station",2005,217,300,23.990
"unknown station",2005,217,400,24.480
"unknown station",2005,217,500,24.050
"unknown station",2005,217,600,25.120
"unknown station",2005,217,700,26.540
"unknown station",2005,217,800,28.030
"unknown station",2005,217,900,29.890
"unknown station",2005,217,1000,30.400
"unknown station",2005,217,1100,29.810
"unknown station",2005,217,1200,29.620
"unknown station",2005,217,1300,30.870
"unknown station",2005,217,1400,30.820
"unknown station",2005,217,1500,28.170
"unknown station",2005,217,1600,25.100
"unknown station",2005,217,1700,24.740
"unknown station",2005,217,1800,25.560
"unknown station",2005,217,1900,24.640
"unknown station",2005,217,2000,23.100
"unknown station",2005,217,2100,22.080
"unknown station",2005,217,2200,20.770
"unknown station",2005,217,2300,20.050
"unknown station",2005,217,2400,19.320
"unknown station",2005,218,100,18.600
"unknown station",2005,218,200,17.550
"unknown station",2005,218,300,16.880
"unknown station",2005,218,400,15.980
"unknown station",2005,218,500,15.400
"unknown station",2005,218,600,15.970
"unknown station",2005,218,700,17.870
"unknown station",2005,218,800,19.970
"unknown station",2005,218,900,22.120
"unknown station",2005,218,1000,22.980
"unknown station",2005,218,1100,24.510
"unknown station",2005,218,1200,26.150
"unknown station",2005,218,1300,27.020
